1;11;1;1;272;29;6;16;16;N6324.3139;E01028.6005
1;11;1;2;272;29;6;32;32;N6324.3135;E01028.6004
1;11;1;3;262;28;4;61;64;N6324.3135;E01028.6003
1;11;1;4;262;28;4;125;128;N6324.3135;E01028.6003
1;11;1;5;272;29;5;256;256;N6324.3135;E01028.6003
1;11;1;6;272;29;5;512;512;N6324.3135;E01028.6001
1;11;1;7;272;29;6;1021;1024;N6324.3134;E01028.6002
1;11;2;1;272;29;3;13;16;N6324.3134;E01028.5999
1;11;2;2;272;29;3;29;32;N6324.3134;E01028.6001
1;11;2;3;272;29;4;61;64;N6324.3135;E01028.6004
1;11;2;4;272;29;6;128;128;N6324.3136;E01028.6003
1;11;2;5;272;29;5;253;256;N6324.3138;E01028.6003
1;11;2;6;262;28;4;512;512;N6324.3138;E01028.6003
1;11;2;7;272;29;5;814;1024;N6324.3138;E01028.6004
1;11;3;1;272;29;4;16;16;N6324.3139;E01028.6004
1;11;3;2;272;29;5;32;32;N6324.3139;E01028.6004
1;11;3;3;262;28;6;61;64;N6324.3139;E01028.6004
1;11;3;4;262;28;5;122;128;N6324.3139;E01028.6004
1;11;3;5;272;29;5;250;256;N6324.3139;E01028.6004
1;11;3;6;262;28;5;138;512;N6324.3139;E01028.6004
1;11;3;7;272;29;5;1024;1024;N6324.3139;E01028.6004
1;11;4;1;281;30;0;13;16;N6324.3139;E01028.6004
1;11;4;2;272;29;8;32;32;N6324.3139;E01028.6004
1;11;4;3;262;28;5;61;64;N6324.3139;E01028.6004
1;11;4;4;272;29;4;128;128;N6324.3139;E01028.6004
1;11;4;5;272;29;5;253;256;N6324.3139;E01028.6004
1;11;4;6;272;29;6;512;512;N6324.3139;E01028.6004
1;11;4;7;272;29;6;1024;1024;N6324.3139;E01028.6004
1;11;5;1;281;30;6;16;16;N6324.3139;E01028.6003
1;11;5;2;272;29;5;32;32;N6324.3139;E01028.6002
1;11;5;3;281;30;6;64;64;N6324.3139;E01028.6002
1;11;5;4;272;29;5;128;128;N6324.3139;E01028.6002
1;11;5;5;262;28;5;253;256;N6324.3139;E01028.6002
1;11;5;6;262;28;5;512;512;N6324.3139;E01028.6002
1;11;5;7;272;29;4;1024;1024;N6324.3139;E01028.6002
