60;11;1;1;768;82;8;13;16;N6324.0482;E01028.4950
60;11;1;2;759;81;2;32;32;N6324.0482;E01028.4950
60;11;1;3;749;80;4;64;64;N6324.0481;E01028.4948
60;11;1;4;759;81;5;128;128;N6324.0480;E01028.4946
60;11;1;5;759;81;6;256;256;N6324.0478;E01028.4947
62;11;1;6;759;81;6;509;512;N6324.0478;E01028.4947
62;11;1;7;759;81;5;1023;1024;N6324.0478;E01028.4947
62;11;2;1;759;81;2;16;16;N6324.0477;E01028.4946
62;11;2;2;759;81;4;29;32;N6324.0477;E01028.4946
66;11;2;3;768;82;4;64;64;N6324.0477;E01028.4946
66;11;2;4;768;82;5;128;128;N6324.0476;E01028.4946
66;11;2;5;759;81;4;253;256;N6324.0476;E01028.4946
66;11;2;6;759;81;5;512;512;N6324.0476;E01028.4946
66;11;2;7;768;82;4;1009;1024;N6324.0476;E01028.4946
66;11;3;1;768;82;1;13;16;N6324.0476;E01028.4946
