2;11;1;1;422;45;6;9;16;N6324.2317;E01028.5689
2;11;1;2;403;43;17;17;32;N6324.2317;E01028.5689
2;11;1;3;412;44;4;64;64;N6324.2318;E01028.5690
2;11;1;4;412;44;4;127;128;N6324.2318;E01028.5690
2;11;1;5;412;44;4;255;256;N6324.2319;E01028.5690
2;11;1;6;403;43;5;511;512;N6324.2319;E01028.5690
2;11;1;7;412;44;5;1024;1024;N6324.2319;E01028.5690
2;11;2;1;412;44;4;16;16;N6324.2319;E01028.5689
2;11;2;2;403;43;4;29;32;N6324.2318;E01028.5691
2;11;2;3;403;43;4;63;64;N6324.2318;E01028.5691
2;11;2;4;412;44;4;125;128;N6324.2318;E01028.5691
2;11;2;5;412;44;5;256;256;N6324.2318;E01028.5691
2;11;2;6;412;44;5;510;512;N6324.2318;E01028.5691
2;11;2;7;422;45;4;1020;1024;N6324.2318;E01028.5691
2;11;3;1;422;45;3;13;16;N6324.2318;E01028.5691
2;11;3;2;422;45;6;26;32;N6324.2318;E01028.5691
2;11;3;3;412;44;5;58;64;N6324.2318;E01028.5691
2;11;3;4;403;43;5;125;128;N6324.2318;E01028.5691
2;11;3;5;422;45;5;244;256;N6324.2318;E01028.5691
