GPS;250520;140148;N6324.4304;E01028.6449;156.2;0.15;170.2;0.76;12;41.4
GPS;250520;140149;N6324.4304;E01028.6447;156.0;0.06;80.44;0.73;12;41.4
GPS;250520;140151;N6324.4305;E01028.6448;156.1;0.34;66.36;0.73;12;41.4
GPS;250520;140152;N6324.4307;E01028.6452;156.2;0.30;79.85;0.73;12;41.4
GPS;250520;140153;N6324.4307;E01028.6455;156.6;0.50;119.6;0.73;12;41.4
GPS;250520;140154;N6324.4307;E01028.6458;156.7;0.42;133.8;0.73;12;41.4
GPS;250520;140155;N6324.4309;E01028.6461;156.9;0.49;86.95;0.73;12;41.4
GPS;250520;140156;N6324.4311;E01028.6463;157.2;0.28;97.59;0.73;12;41.4
GPS;250520;140157;N6324.4312;E01028.6464;157.6;0.53;42.96;0.73;12;41.4
GPS;250520;140158;N6324.4314;E01028.6463;157.7;0.82;11.11;0.81;11;41.4
GPS;250520;140159;N6324.4317;E01028.6465;157.9;0.91;21.71;0.76;12;41.4
GPS;250520;140200;N6324.4319;E01028.6466;157.9;0.37;25.75;0.73;12;41.4
GPS;250520;140201;N6324.4319;E01028.6466;157.9;0.06;294.8;0.73;12;41.4
GPS;250520;140202;N6324.4320;E01028.6465;157.9;0.21;347.6;0.73;12;41.4
GPS;250520;140203;N6324.4320;E01028.6466;158.1;0.11;95.33;0.76;12;41.4
GPS;250520;140204;N6324.4321;E01028.6466;158.3;0.87;343.0;0.73;12;41.4
GPS;250520;140205;N6324.4324;E01028.6467;158.5;1.44;349.4;0.73;12;41.4
GPS;250520;140206;N6324.4327;E01028.6467;158.6;1.23;8.77;0.76;12;41.4
GPS;250520;140207;N6324.4331;E01028.6470;158.8;1.68;2.71;0.76;12;41.4
GPS;250520;140208;N6324.4335;E01028.6470;158.9;1.69;351.6;0.76;12;41.4
GPS;250520;140209;N6324.4340;E01028.6471;158.9;1.54;8.20;0.76;12;41.4
GPS;250520;140210;N6324.4345;E01028.6471;159.0;2.37;353.7;0.76;12;41.4
GPS;250520;140211;N6324.4351;E01028.6472;159.2;1.79;1.52;0.76;12;41.4
GPS;250520;140212;N6324.4355;E01028.6472;159.2;1.56;349.9;0.76;12;41.4
GPS;250520;140213;N6324.4359;E01028.6469;159.2;1.77;351.9;0.76;12;41.4
GPS;250520;140214;N6324.4364;E01028.6467;159.3;1.80;351.5;0.76;12;41.4
GPS;250520;140215;N6324.4369;E01028.6465;159.3;1.71;343.1;0.76;12;41.4
GPS;250520;140216;N6324.4374;E01028.6462;159.3;1.82;345.5;0.73;12;41.4
GPS;250520;140217;N6324.4379;E01028.6458;159.3;1.80;331.8;0.76;12;41.4
GPS;250520;140218;N6324.4383;E01028.6453;159.3;1.79;332.9;0.73;12;41.4
