GPS;250520;142044;N6324.4326;E01028.6502;150.4;0.30;58.79;0.80;11;41.4
GPS;250520;142045;N6324.4322;E01028.6484;144.1;0.09;177.5;0.80;11;41.4
GPS;250520;142046;N6324.4332;E01028.6490;149.9;0.52;303.3;0.80;11;41.4
GPS;250520;142047;N6324.4345;E01028.6499;155.1;0.27;111.2;0.80;11;41.4
GPS;250520;142048;N6324.4346;E01028.6501;156.5;1.89;134.4;0.80;11;41.4
GPS;250520;142049;N6324.4349;E01028.6493;157.9;0.77;321.9;0.80;11;41.4
GPS;250520;142050;N6324.4351;E01028.6480;157.6;1.50;311.9;0.80;11;41.4
GPS;250520;142051;N6324.4351;E01028.6469;157.3;0.55;113.6;0.80;11;41.4
GPS;250520;142052;N6324.4350;E01028.6460;155.9;0.16;131.2;0.80;11;41.4
GPS;250520;142053;N6324.4347;E01028.6455;154.3;0.12;87.50;0.80;11;41.4
GPS;250520;142054;N6324.4345;E01028.6452;153.4;0.08;39.24;0.80;11;41.4
GPS;250520;142055;N6324.4346;E01028.6455;154.2;0.05;136.0;0.73;12;41.4
GPS;250520;142057;N6324.4344;E01028.6454;153.7;0.04;312.3;0.73;12;41.4
GPS;250520;142058;N6324.4343;E01028.6450;153.5;0.05;193.7;0.73;12;41.4
GPS;250520;142059;N6324.4342;E01028.6445;153.4;0.52;272.7;0.73;12;41.4
GPS;250520;142100;N6324.4341;E01028.6442;153.6;0.09;292.4;0.73;12;41.4
GPS;250520;142101;N6324.4340;E01028.6442;153.8;0.04;337.2;0.73;12;41.4
GPS;250520;142102;N6324.4340;E01028.6441;153.9;0.33;305.1;0.73;12;41.4
GPS;250520;142103;N6324.4340;E01028.6441;153.9;0.18;302.8;0.74;12;41.4
GPS;250520;142104;N6324.4340;E01028.6440;154.0;0.13;269.4;0.73;12;41.4
GPS;250520;142105;N6324.4340;E01028.6439;154.1;0.18;288.0;0.73;12;41.4
GPS;250520;142106;N6324.4340;E01028.6439;154.1;0.11;211.2;0.73;12;41.4
GPS;250520;142107;N6324.4340;E01028.6438;154.2;0.12;248.5;0.73;12;41.4
GPS;250520;142108;N6324.4341;E01028.6438;154.3;0.03;173.8;0.73;12;41.4
GPS;250520;142109;N6324.4341;E01028.6439;154.0;0.06;299.6;0.73;12;41.4
GPS;250520;142110;N6324.4341;E01028.6439;154.1;0.11;221.2;0.73;12;41.4
GPS;250520;142111;N6324.4341;E01028.6440;154.1;0.02;348.6;0.73;12;41.4
GPS;250520;142112;N6324.4341;E01028.6442;154.2;0.05;297.7;0.76;12;41.4
GPS;250520;142113;N6324.4341;E01028.6442;154.5;0.04;157.1;0.73;12;41.4
GPS;250520;142114;N6324.4341;E01028.6443;154.6;0.06;150.8;0.73;12;41.4
GPS;250520;142115;N6324.4340;E01028.6444;154.6;0.02;126.1;0.73;12;41.4
GPS;250520;142116;N6324.4340;E01028.6445;154.5;0.01;76.18;0.74;12;41.4
GPS;250520;142117;N6324.4340;E01028.6445;154.4;0.04;334.4;0.73;12;41.4
GPS;250520;142118;N6324.4339;E01028.6445;154.3;0.02;130.6;0.73;12;41.4
GPS;250520;142119;N6324.4339;E01028.6445;154.3;0.03;97.79;0.73;12;41.4
GPS;250520;142120;N6324.4339;E01028.6446;154.3;0.08;56.92;0.73;12;41.4
GPS;250520;142121;N6324.4339;E01028.6446;154.3;0.04;292.8;0.73;12;41.4
GPS;250520;142122;N6324.4339;E01028.6446;154.3;0.02;12.81;0.73;12;41.4
GPS;250520;142123;N6324.4339;E01028.6446;154.3;0.04;77.97;0.76;12;41.4
GPS;250520;142124;N6324.4340;E01028.6446;154.3;0.06;120.2;0.73;12;41.4
GPS;250520;142125;N6324.4339;E01028.6446;154.3;0.03;28.78;0.73;12;41.4
GPS;250520;142126;N6324.4339;E01028.6447;154.4;0.04;324.8;0.74;12;41.4
GPS;250520;142127;N6324.4340;E01028.6446;154.4;0.07;269.9;0.73;12;41.4
GPS;250520;142128;N6324.4340;E01028.6446;154.4;0.22;230.2;0.73;12;41.4
GPS;250520;142129;N6324.4339;E01028.6445;154.5;1.28;124.2;0.73;12;41.4
