GPS;250520;150637;N6324.4372;E01028.6220;;0.05;183.3;;;
GPS;250520;150638;N6324.4372;E01028.6219;149.3;0.35;304.8;0.68;13;41.4
GPS;250520;150639;N6324.4374;E01028.6217;149.3;0.47;327.8;0.68;13;41.4
GPS;250520;150640;N6324.4375;E01028.6220;149.3;0.53;52.07;0.68;13;41.4
GPS;250520;150641;N6324.4375;E01028.6219;149.2;0.51;327.3;0.68;13;41.4
GPS;250520;150642;N6324.4375;E01028.6220;149.2;0.12;92.53;0.68;13;41.4
GPS;250520;150643;N6324.4375;E01028.6221;149.2;0.10;197.2;0.68;13;41.4
GPS;250520;150644;N6324.4375;E01028.6220;149.2;0.12;170.6;0.68;13;41.4
GPS;250520;150645;N6324.4375;E01028.6221;149.2;0.12;94.63;0.68;13;41.4
GPS;250520;150646;N6324.4375;E01028.6221;149.2;0.26;195.6;0.68;13;41.4
GPS;250520;150647;N6324.4374;E01028.6221;149.2;0.04;218.0;0.68;13;41.4
GPS;250520;150648;N6324.4374;E01028.6221;149.2;0.27;8.79;0.68;13;41.4
GPS;250520;150649;N6324.4375;E01028.6221;149.3;0.14;53.75;0.68;13;41.4
GPS;250520;150650;N6324.4375;E01028.6222;149.4;0.07;199.5;0.68;13;41.4
GPS;250520;150651;N6324.4375;E01028.6222;149.3;0.29;5.72;0.68;13;41.4
GPS;250520;150652;N6324.4375;E01028.6222;149.3;0.28;87.88;0.68;13;41.4
GPS;250520;150653;N6324.4375;E01028.6223;149.3;0.34;225.0;0.76;12;41.4
GPS;250520;150654;N6324.4375;E01028.6222;149.3;0.23;239.0;0.68;13;41.4
GPS;250520;150655;N6324.4374;E01028.6221;149.3;0.15;294.0;0.68;13;41.4
GPS;250520;150656;N6324.4375;E01028.6220;149.3;0.48;164.7;0.68;13;41.4
GPS;250520;150657;N6324.4373;E01028.6221;149.3;0.20;330.7;0.68;13;41.4
GPS;250520;150658;N6324.4374;E01028.6220;149.3;0.07;222.9;0.68;13;41.4
GPS;250520;150659;N6324.4374;E01028.6220;149.3;0.11;145.7;0.68;13;41.4
GPS;250520;150700;N6324.4373;E01028.6220;149.3;0.12;143.5;0.68;13;41.4
GPS;250520;150701;N6324.4373;E01028.6221;149.4;0.09;138.5;0.68;13;41.4
GPS;250520;150702;N6324.4373;E01028.6221;149.4;0.02;6.76;0.68;13;41.4
GPS;250520;150703;N6324.4373;E01028.6221;149.4;0.00;167.5;0.68;13;41.4
GPS;250520;150704;N6324.4373;E01028.6221;149.4;0.02;169.8;0.68;13;41.4
GPS;250520;150705;N6324.4373;E01028.6221;149.4;0.23;245.1;0.68;13;41.4
GPS;250520;150706;N6324.4373;E01028.6220;149.4;0.60;357.5;0.80;11;41.4
GPS;250520;150707;N6324.4372;E01028.6220;149.3;0.17;16.68;0.68;13;41.4
GPS;250520;150708;N6324.4373;E01028.6220;149.2;0.58;52.17;0.68;13;41.4
GPS;250520;150709;N6324.4372;E01028.6218;149.1;0.12;215.2;0.68;13;41.4
GPS;250520;150710;N6324.4372;E01028.6216;149.1;0.05;209.6;0.68;13;41.4
GPS;250520;150711;N6324.4370;E01028.6215;149.0;0.88;211.3;0.68;13;41.4
GPS;250520;150712;N6324.4369;E01028.6215;149.0;0.18;132.5;0.71;12;41.4
GPS;250520;150713;N6324.4368;E01028.6215;148.9;0.27;208.7;0.68;13;41.4
GPS;250520;150714;N6324.4368;E01028.6217;148.9;0.04;160.7;0.68;13;41.4
GPS;250520;150715;N6324.4368;E01028.6218;148.8;0.14;60.91;0.68;13;41.4
GPS;250520;150716;N6324.4368;E01028.6219;148.8;0.13;87.14;0.68;13;41.4
GPS;250520;150717;N6324.4368;E01028.6220;148.8;0.04;7.00;0.68;13;41.4
GPS;250520;150718;N6324.4368;E01028.6220;148.8;0.02;7.19;0.68;13;41.4
GPS;250520;150719;N6324.4368;E01028.6220;148.8;0.01;246.4;0.68;13;41.4
GPS;250520;150720;N6324.4368;E01028.6220;148.8;0.03;135.9;0.68;13;41.4
GPS;250520;150721;N6324.4368;E01028.6220;148.8;0.08;296.0;0.68;13;41.4
GPS;250520;150722;N6324.4368;E01028.6220;148.8;0.09;35.00;0.68;13;41.4
GPS;250520;150723;N6324.4369;E01028.6220;148.8;0.13;187.9;0.68;13;41.4
GPS;250520;150724;N6324.4368;E01028.6220;148.7;0.07;193.6;0.68;13;41.4
GPS;250520;150725;N6324.4368;E01028.6220;148.7;0.03;1.26;0.68;13;41.4
GPS;250520;150726;N6324.4368;E01028.6220;148.7;0.23;91.94;0.68;13;41.4
GPS;250520;150727;N6324.4368;E01028.6221;148.8;0.14;104.1;0.68;13;41.4
GPS;250520;150728;N6324.4368;E01028.6222;148.8;0.29;108.2;0.68;13;41.4
GPS;250520;150729;N6324.4368;E01028.6224;148.8;1.09;160.0;0.68;13;41.4
GPS;250520;150730;N6324.4364;E01028.6227;148.6;1.42;179.2;0.68;13;41.4
GPS;250520;150731;N6324.4360;E01028.6229;148.4;1.06;193.2;0.68;13;41.4
GPS;250520;150732;N6324.4358;E01028.6231;148.3;0.36;155.7;0.68;13;41.4
